exam,year,session,shift,paperId,paper,firestoreCount,qdrantCount,matchedCount,missingVectors,orphanVectors,duplicateVectors,provenanceErrors,trustTierErrors,acceptedCount,coveragePercent,status
BPSC_CCE,2020,,,src_bpsc_cce_2020_solved_practice_paper_testbook_bpsc_so,Solved Practice Paper,201,165,165,0,0,0,150,0,165,100,COMPLETE
UGC_NET,2014,June,,src_ugc_net_law_58_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2009,June,,src_ugc_net_english_30_2009_june_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
NEET_UG,2018,,,src_neet_ug_2018_neet_ug_full_paper_nta_neet_officia,NEET UG Full Paper,214,23,23,0,0,0,0,0,23,100,COMPLETE
UGC_NET,2010,December,,src_ugc_net_history_06_2010_december_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
JEE_MAIN,2021,Session 1 (Jan),Shift 1,src_jee_main_2021_session_1_jan_shift_1_nta_official_que,,535,538,535,0,3,0,0,0,535,100,COMPLETE
UGC_NET,2009,June,,src_ugc_net_economics_01_2009_june_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2015,December,,src_ugc_net_management_17_2015_december_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
JEE_MAIN,2020,Session 2 (Apr),Shift 1,src_jee_main_2020_session_2_apr_shift_1_nta_official_que,,369,0,0,369,0,0,0,0,369,0,PARTIAL_UNINDEXED
UGC_NET,2010,December,,src_ugc_net_home_science_12_2010_december_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2015,December,,src_ugc_net_general_00_2015_december_paper_i_set_main_1,Paper I,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
IBPS_PO,2024,,,src_ibps_po_2024_solved_practice_paper_adda247_bankersa,Solved Practice Paper,3,2,2,0,0,0,0,0,2,100,COMPLETE
UGC_NET,2015,June,,src_ugc_net_population_studies_15_2015_june_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2009,June,,src_ugc_net_management_17_2009_june_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2015,June,,src_ugc_net_home_science_12_2015_june_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2011,June,,src_ugc_net_general_00_2011_june_paper_i_set_z_4,Paper I,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_cs_87_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_public_admin_14_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2009,December,,src_ugc_net_sociology_05_2009_december_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_law_58_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
SSC_CGL,2024,,Shift 1,src_ssc_cgl_2024_shift_1_tier_1_cbt_ssc_official_tie,Tier 1 CBT,3257,2994,2994,154,0,0,0,0,3148,95.1,PARTIAL
UGC_NET,2015,Dec,,src_ugc_net_commerce_08_2015_dec_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2017,January,,src_ugc_net_general_00_2017_january_paper_i_set_x_2,Paper I,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2014,June,,src_ugc_net_philosophy_03_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2011,December,,src_ugc_net_sociology_05_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_law_58_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
JEE_ADVANCED,2023,,,src_jee_advanced_2023_paper_2_iit_official_arc,Paper 2,10,5,5,0,0,0,0,0,5,100,COMPLETE
UGC_NET,2011,June,,src_ugc_net_law_58_2011_june_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_home_science_12_2017_january_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2015,December,,src_ugc_net_cs_87_2015_december_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2013,Dec,,src_ugc_net_commerce_08_2013_dec_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_cs_87_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2017,November,,src_ugc_net_english_30_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2010,June,,src_ugc_net_political_science_02_2010_june_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2017,November,,src_ugc_net_economics_01_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2013,December,,src_ugc_net_general_00_2013_december_paper_i_set_main_3,Paper I,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_sociology_05_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_education_09_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2010,December,,src_ugc_net_public_admin_14_2010_december_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2010,June,,src_ugc_net_home_science_12_2010_june_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2013,December,,src_ugc_net_public_admin_14_2013_december_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
JEE_MAIN,2025,Session 2 (Apr),Shift 1,src_jee_main_2025_session_2_apr_shift_1_nta_official_que,,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UPSC_CSE,2019,,,src_upsc_cse_2019_gs_paper_1_2_detailed_explanations_drishti_ias_edit,GS Paper 1 & 2 Detailed Explanations,100,100,100,0,0,0,0,0,100,100,COMPLETE
UGC_NET,2014,June,,src_ugc_net_commerce_08_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2011,June,,src_ugc_net_public_admin_14_2011_june_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2010,December,,src_ugc_net_population_studies_15_2010_december_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2015,December,,src_ugc_net_education_09_2015_december_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2013,June,,src_ugc_net_general_00_2013_june_paper_i_set_main_2,Paper I,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
JEE_MAIN,2024,Session 1 (Jan),Shift 1,src_jee_main_2024_session_1_jan_shift_1_nta_official_que,,823,976,822,1,154,0,1,0,823,99.9,PARTIAL
UGC_NET,2017,November,,src_ugc_net_history_06_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2011,June,,src_ugc_net_general_00_2011_june_paper_i_set_w_1,Paper I,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
NEET_UG,2025,,,src_neet_ug_2025_neet_ug_full_paper_nta_neet_officia,NEET UG Full Paper,180,155,155,0,0,0,0,0,155,100,COMPLETE
UGC_NET,2011,June,,src_ugc_net_home_science_12_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2016,July,,src_ugc_net_sociology_05_2016_july_paper_iii,Paper III,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_philosophy_03_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2018,July,,src_ugc_net_economics_01_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2009,December,,src_ugc_net_law_58_2009_december_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2013,June,,src_ugc_net_sociology_05_2013_june_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2014,December,,src_ugc_net_population_studies_15_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
JEE_MAIN,2019,Session 1 (Jan),Shift 2,src_jee_main_2019_session_1_jan_shift_2_nta_official_que,,356,14,14,342,0,0,0,0,356,3.9,PARTIAL
UGC_NET,2012,June,,src_ugc_net_english_30_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_philosophy_03_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
BPSC_CCE,2019,,,src_bpsc_cce_2019_main_paper_bihar_public_ser,Main Paper,51,5,5,0,0,0,0,0,5,100,COMPLETE
UGC_NET,2012,June,,src_ugc_net_economics_01_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2014,December,,src_ugc_net_general_00_2014_december_paper_i_set_w_1,Paper I,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2018,July,,src_ugc_net_english_30_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2013,December,,src_ugc_net_psychology_04_2013_december_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_economics_01_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2012,December,,src_ugc_net_economics_01_2012_december_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_population_studies_15_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2015,December,,src_ugc_net_general_00_2015_december_paper_i_set_main_4,Paper I,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
RRB_NTPC,2022,,,src_rrb_ntpc_2022_solved_practice_paper_testbook_solved_,Solved Practice Paper,4,3,3,0,0,0,0,0,3,100,COMPLETE
UGC_NET,2012,December,,src_ugc_net_history_06_2012_december_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_management_17_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2016,July,,src_ugc_net_commerce_08_2016_july_paper_iii,Paper III,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UGC_NET,2010,December,,src_ugc_net_english_30_2010_december_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_history_06_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
JEE_ADVANCED,2023,,,src_jee_advanced_2023_paper_1_2_solutions_careers360_acade,Paper 1 & 2 Solutions,10,5,5,0,0,0,0,0,5,100,COMPLETE
UGC_NET,2014,December,,src_ugc_net_philosophy_03_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2012,June,,src_ugc_net_management_17_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
JEE_ADVANCED,2022,,,src_jee_advanced_2022_paper_1_iit_official_arc,Paper 1,6,3,3,0,0,0,0,0,3,100,COMPLETE
UGC_NET,2018,July,,src_ugc_net_management_17_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2014,December,,src_ugc_net_geography_80_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2013,December,,src_ugc_net_law_58_2013_december_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
NEET_UG,2018,,,src_neet_ug_2018_neet_ug_solutions_analysis_testbook_medical,NEET UG Solutions & Analysis,214,23,23,0,0,0,0,0,23,100,COMPLETE
IBPS_PO,2022,,,src_ibps_po_2022_solved_practice_paper_testbook_solved_,Solved Practice Paper,2,1,1,0,0,0,0,0,1,100,COMPLETE
UGC_NET,2018,July,,src_ugc_net_cs_87_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2010,December,,src_ugc_net_home_science_12_2010_december_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
NEET_UG,2022,,,src_neet_ug_2022_neet_ug_solutions_analysis_testbook_medical,NEET UG Solutions & Analysis,224,36,36,0,0,0,0,0,36,100,COMPLETE
UGC_NET,2014,December,,src_ugc_net_english_30_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
NEET_UG,2016,,,src_neet_ug_2016_neet_ug_full_paper_nta_neet_officia,NEET UG Full Paper,212,16,16,0,0,0,0,0,16,100,COMPLETE
UGC_NET,2014,December,,src_ugc_net_economics_01_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
SSC_CGL,2022,,Shift 2,src_ssc_cgl_2022_shift_2_tier_1_cbt_ssc_official_tie,Tier 1 CBT,455,381,381,7,0,0,0,0,388,98.2,PARTIAL
UGC_NET,2013,June,,src_ugc_net_political_science_02_2013_june_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_cs_87_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2017,November,,src_ugc_net_general_00_2017_november_paper_i_set_bbbb_2,Paper I,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2011,December,,src_ugc_net_sociology_05_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2015,June,,src_ugc_net_geography_80_2015_june_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2010,Dec,,src_ugc_net_commerce_08_2010_dec_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_psychology_04_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2017,January,,src_ugc_net_law_58_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2018,July,,src_ugc_net_home_science_12_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
JEE_MAIN,2022,Session 2 (Apr),Shift 2,src_jee_main_2022_session_2_apr_shift_2_nta_official_que,,980,983,980,0,3,0,0,0,980,100,COMPLETE
UGC_NET,2012,June,,src_ugc_net_political_science_02_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_geography_80_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
JEE_MAIN,2023,Session 1 (Jan),Shift 2,src_jee_main_2023_session_1_jan_shift_2_nta_official_que,,974,979,974,0,5,0,0,0,974,100,COMPLETE
UGC_NET,2012,June,,src_ugc_net_home_science_12_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2014,December,,src_ugc_net_history_06_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
JEE_ADVANCED,2018,,,src_jee_advanced_2018_paper_2_iit_official_arc,Paper 2,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
JEE_ADVANCED,2021,,,src_jee_advanced_2021_paper_2_iit_official_arc,Paper 2,6,3,3,0,0,0,0,0,3,100,COMPLETE
UGC_NET,2012,December,,src_ugc_net_general_00_2012_december_paper_i_set_main_2,Paper I,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_population_studies_15_2017_january_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2009,June,,src_ugc_net_public_admin_14_2009_june_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2010,June,,src_ugc_net_sociology_05_2010_june_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UPSC_CSE,2024,,,src_upsc_cse_2024_gs_paper_1_2_detailed_explanations_drishti_ias_edit,GS Paper 1 & 2 Detailed Explanations,241,113,113,0,0,0,0,0,113,100,COMPLETE
UGC_NET,2011,June,,src_ugc_net_english_30_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2011,Dec,,src_ugc_net_commerce_08_2011_dec_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2015,June,,src_ugc_net_general_00_2015_june_paper_i_set_main_3,Paper I,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
JEE_ADVANCED,2024,,,src_jee_advanced_2024_paper_1_2_solutions_careers360_acade,Paper 1 & 2 Solutions,13,9,9,0,0,0,0,0,9,100,COMPLETE
UGC_NET,2017,November,,src_ugc_net_population_studies_15_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2015,June,,src_ugc_net_education_09_2015_june_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
JEE_ADVANCED,2020,,,src_jee_advanced_2020_paper_1_iit_official_arc,Paper 1,7,4,4,0,0,0,0,0,4,100,COMPLETE
JEE_ADVANCED,2019,,,src_jee_advanced_2019_paper_1_iit_official_arc,Paper 1,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2011,June,,src_ugc_net_economics_01_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2010,June,,src_ugc_net_sociology_05_2010_june_paper_iii,Paper III,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_management_17_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2016,July,,src_ugc_net_population_studies_15_2016_july_paper_iii,Paper III,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UPSC_CSE,2022,,,src_upsc_cse_2022_csat_paper_2_prelims_upsc_official_cs,CSAT Paper 2 (Prelims),242,154,154,0,0,0,0,0,154,100,COMPLETE
UGC_NET,2014,June,,src_ugc_net_law_58_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2009,December,,src_ugc_net_public_admin_14_2009_december_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_home_science_12_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
JEE_MAIN,2024,Session 1 & 2,,src_jee_main_2024_session_1_2_testbook_verifie,,3357,3510,3356,1,154,0,1,0,3357,100,PARTIAL
UGC_NET,2017,November,,src_ugc_net_philosophy_03_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2017,November,,src_ugc_net_geography_80_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2011,December,,src_ugc_net_home_science_12_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_education_09_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2016,July,,src_ugc_net_home_science_12_2016_july_paper_iii,Paper III,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UGC_NET,2015,Dec,,src_ugc_net_commerce_08_2015_dec_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2010,June,,src_ugc_net_geography_80_2010_june_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UPSC_CSE,2019,,,src_upsc_cse_2019_gs_paper_1_prelims_upsc_official_cs,GS Paper 1 (Prelims),100,100,100,0,0,0,0,0,100,100,COMPLETE
UGC_NET,2009,December,,src_ugc_net_population_studies_15_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
JEE_MAIN,2025,Session 1 & 2,,src_jee_main_2025_session_1_2_testbook_verifie,,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2018,July,,src_ugc_net_philosophy_03_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2011,June,,src_ugc_net_economics_01_2011_june_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2013,December,,src_ugc_net_management_17_2013_december_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_population_studies_15_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_philosophy_03_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_english_30_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2014,December,,src_ugc_net_philosophy_03_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2011,December,,src_ugc_net_general_00_2011_december_paper_i_set_y_3,Paper I,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
IBPS_PO,2022,,,src_ibps_po_2022_main_paper_institute_of_ban,Main Paper,2,1,1,0,0,0,0,0,1,100,COMPLETE
UGC_NET,2018,July,,src_ugc_net_commerce_08_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
SSC_CGL,2025,,Shift 2,src_ssc_cgl_2025_shift_2_tier_1_cbt_ssc_official_tie,Tier 1 CBT,1600,1490,1490,110,0,0,0,0,1600,93.1,PARTIAL
BPSC_CCE,2023,,,src_bpsc_cce_2023_main_paper_bihar_public_ser,Main Paper,351,313,313,0,0,0,300,0,313,100,COMPLETE
JEE_ADVANCED,2018,,,src_jee_advanced_2018_paper_1_2_solutions_careers360_acade,Paper 1 & 2 Solutions,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2012,June,,src_ugc_net_commerce_08_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2017,November,,src_ugc_net_home_science_12_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
RRB_NTPC,2021,,,src_rrb_ntpc_2021_solved_practice_paper_testbook_solved_,Solved Practice Paper,3,2,2,0,0,0,0,0,2,100,COMPLETE
UGC_NET,2017,January,,src_ugc_net_cs_87_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2015,December,,src_ugc_net_english_30_2015_december_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2011,June,,src_ugc_net_management_17_2011_june_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_psychology_04_2009_december_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_psychology_04_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_economics_01_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
SSC_CGL,2021,,Shift 3,src_ssc_cgl_2021_shift_3_tier_1_cbt_ssc_official_tie,Tier 1 CBT,783,723,723,22,0,0,0,0,745,97,PARTIAL
UGC_NET,2017,November,,src_ugc_net_education_09_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2017,Nov,,src_ugc_net_commerce_08_2017_nov_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2010,June,,src_ugc_net_education_09_2010_june_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
IBPS_PO,2022,,,src_ibps_po_2022_solved_practice_paper_adda247_bankersa,Solved Practice Paper,2,1,1,0,0,0,0,0,1,100,COMPLETE
UGC_NET,2014,December,,src_ugc_net_sociology_05_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
RRB_NTPC,2019,,,src_rrb_ntpc_2019_main_paper_railway_recruitm,Main Paper,3,2,2,0,0,0,0,0,2,100,COMPLETE
UGC_NET,2018,July,,src_ugc_net_general_00_2018_july_paper_i_set_p_1,Paper I,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2017,November,,src_ugc_net_general_00_2017_november_paper_i_set_cccc_3,Paper I,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
